code,oem,name,brand,model,generation,manufacturer,qty,dealer_price,currency
002364,,5W 6500K  LED BULB,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,2300,,GEL
002365,,9W 3000K  LED BULB,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,2300,,GEL
002366,,9W 6500K  LED BULB,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,2500,,GEL
002367,,12W 3000K  LED BULB,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,1500,,GEL
002368,,12W 6500K  LED BULB,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,1300,,GEL
002369,,15W 3000K  LED BULB,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,800,,GEL
002370,,15W 6500K  LED BULB,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,2700,,GEL
002371,,18W 6500K  LED BULB,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,1200,,GEL
002372,,25W 6500K  LED BULB,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,550,,GEL
002373,,40W 6500K  LED BULB,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,900,,GEL
002374,,50W 6500K  LED BULB,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,1091,,GEL
002375,,20W MOSQUITO KILLER TO BLUE LIGHT MOSQUITO KILLER LAMP,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,948,,GEL
002376,,30W MOSQUITO KILLER TO BLUE LIGHT MOSQUITO KILLER LAMP,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,699,,GEL
002377,,40W MOSQUITO KILLER TO BLUE LIGHT MOSQUITO KILLER LAMP,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,6,,GEL
002379,73210AN00A,კონდინციონერის რადიატორი,Subaru,Outback,Outback 20-,Suo Lun,146,100.0,GEL
002380,57707AN01A,წინა ფარის სალასკა (LH),Subaru,Outback,Outback 20-,TYG,24,35.0,GEL
002381,57707AN00A,წინა ფარის სალასკა (RH),Subaru,Outback,Outback 20-,TYG,27,35.0,GEL
002382,M:45131AN01A,ვინტილატორის ზბორი,Subaru,Outback,Outback 20-,TYG,0,550.0,GEL
002383,53029FN02A9P,ეკრანის ყური (LH),Subaru,Crosstrek,Crosstrek 24-,TYG,14,65.0,GEL
002384,53029FN01A9P,ეკრანის ყური (RH),Subaru,Crosstrek,Crosstrek 24-,TYG,11,65.0,GEL
002385,57704AN36B,უკანა ბამპერი,Subaru,Outback,Outback 23-,TYG,29,400.0,GEL
002386,91121FN230,ცხაურა,Subaru,Crosstrek,Crosstrek 24-,TYG,0,330.0,GEL
002387,86510-J9000,ქვედა ბამპერი,Hyundai,Kona,KONA 2018-2023,TYG,0,,GEL
002388,66400L3300,კაპოტი,KIA,Forte,K5 2021-,TYG,0,,GEL
002389,91112AN09A,უკანა კრილოს მოლდინგი (LH),Subaru,Outback,Outback 20-,TYG,10,70.0,GEL
002390,91112AN08A,უკანა კრილოს მოლდინგი (RH),Subaru,Outback,Outback 20-,TYG,9,70.0,GEL
002391,316-SBF041,სანისლე ბუდე სპორტი (RH),Subaru,Forester,Forester 22-,TYC,0,120.0,GEL
002392,316-SBF042,სანისლე ბუდე სპორტი (LH),Subaru,Forester,Forester 22-,TYC,0,120.0,GEL
002393,,ზეთის ფილტრი /OIL FILETR - HYN 2020- წ  2.5,ზეთები,ზეთები,,UFI,19,,GEL
002394,,ზეთის ფილტრი /OIL FILETR - HYN 2020- წ  1.6,ზეთები,ზეთები,,UFI,18,,GEL
002395,,506138 - 100W-1.2M-4000K LIGHTING FIXTURE,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,838,,GEL
002396,,506145 - 80W-1.2M-4000K LIGHTING FIXTURE,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,880,,GEL
002397,,505520 - 50W-1.2M-4000K LIGHTING FIXTURE,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,730,,GEL
002398,,504141 - 10A PLUG,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,23500,,GEL
002399,,504363 - GROUNDED MALE PLUG,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,14430,,GEL
002400,,504127 - 16A PLUG,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,11300,,GEL
002401,,504325 - RECETANGULAR   PLUG,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,400,,GEL
002402,,504110 - GROUNDED  FEMALE  PLUG,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,250,,GEL
002403,,505346 - 58W 6500K  LED PANEL LIGHT,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,25,,GEL
002404,,505353 - 58W  4000K  LED PANEL LIGHT,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
002405,,58963 - 12W 4500K  LED BULB,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,4700,,GEL
002406,,58970 - 15W 4500K  LED BULB,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,4500,,GEL
002407,,81410 - 130W 6500K  LED BULB,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,640,,GEL
002408,,53333 - 10Y  PVC TAPE,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,2400,,GEL
002409,,53340 - 10Y  PVC TAPE,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,2990,,GEL
002410,,58772 - 20M  PVC TAPE,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,1800,,GEL
002411,,58765 - 20M  PVC TAPE,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,990,,GEL
002413,16546AA12A,ჰაერის ფილტრი,Subaru,Forester,Forester 12-18,JPN Parts,542,10.0,GEL
002414,16546AA16A,ჰაერის ფილტრი,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,535,10.0,GEL
002415,72880FG000,სალონის ფილტრი,Subaru,Forester,Forester 12-18,JPN Parts,539,10.0,GEL
002416,72880FL00A,სალონის ფილტრი,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,564,10.0,GEL
002417,20365FJ412,უკანა ამორტიზატორი,Subaru,Forester,Forester 12-18,JPN Parts,0,45.0,GEL
002418,20310SJ012,წინა ამორტიზატორი (LH),Subaru,Forester,Forester 19-,JPN Parts,21,85.0,GEL
002419,20310SJ002,წინა ამორტიზატორი (RH),Subaru,Forester,Forester 19-,JPN Parts,9,85.0,GEL
002420,20310SG011,წინა ამორტიზატორი (LH),Subaru,Forester,Forester 12-18,JPN Parts,27,75.0,GEL
002421,20310SG001,წინა ამორტიზატორი (RH),Subaru,Forester,Forester 12-18,JPN Parts,33,75.0,GEL
002422,20320FG013,ამორტიზატორის ჩაშკა,Subaru,Forester,Forester 12-18,JPN Parts,19,35.0,GEL
002423,20320FL000,ამორტიზატორის ჩაშკა,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,40,35.0,GEL
002424,20202FL051,წინა გიტარა (LH),Subaru,Forester,Forester 19-,JPN Parts,70,95.0,GEL
002425,20202FL041,წინა გიტარა (RH),Subaru,Forester,Forester 19-,JPN Parts,58,95.0,GEL
002426,20202SG012,წინა გიტარა (LH),Subaru,Forester,Forester 12-18,JPN Parts,37,100.0,GEL
002427,20202SG000,წინა გიტარა (RH),Subaru,Forester,Forester 12-18,JPN Parts,35,100.0,GEL
002428,20257XA000,უკანა ჭრიჭნა ტულკა,Subaru,Forester,Forester 12-18,JPN Parts,21,15.0,GEL
002429,20202AL01A,წინა გიტარა (LH),Subaru,Outback,Outback 15-17,JPN Parts,26,120.0,GEL
002430,20202AL00A,წინა გიტარა (RH),Subaru,Outback,Outback 15-17,JPN Parts,20,120.0,GEL
002431,20204AG030,წინა რაზვალნი ტულკა,Subaru,Forester,Forester 12-18,JPN Parts,931,10.0,GEL
002432,20202FJ051,წინა გიტარა (LH),Subaru,XV,XV 16-17,JPN Parts,27,90.0,GEL
002433,20202FL031,წინა გიტარა (LH),Subaru,Crosstrek,Crosstrek 18-,JPN Parts,32,90.0,GEL
002434,20204AG011,უკანა რაზვალნი ტულკა,Subaru,Forester,Forester 12-18,JPN Parts,1157,15.0,GEL
002435,20204FL020,უკანა რაზვალნი ტულკა,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,878,15.0,GEL
002436,20202FJ041,წინა გიტარა (RH),Subaru,XV,XV 16-17,JPN Parts,25,90.0,GEL
002437,20202FL021,წინა გიტარა (RH),Subaru,Crosstrek,Crosstrek 18-,JPN Parts,2,90.0,GEL
002438,20250FJ001,მთვარა,Subaru,Forester,Forester 12-18,JPN Parts,97,45.0,GEL
002439,20250FL001,მთვარა,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,845,45.0,GEL
002440,20250AL03A,მთვარა (LH),Subaru,Outback,Outback 15-17,JPN Parts,58,40.0,GEL
002441,20250AL02A,მთვარა (RH),Subaru,Outback,Outback 15-17,JPN Parts,79,40.0,GEL
002442,20206AJ000,შარავოი,Subaru,Forester,Forester 12-18,JPN Parts,169,15.0,GEL
002443,20206XA002,შარავოი,Subaru,Ascent,Ascent 19-,JPN Parts,91,18.0,GEL
002444,20250FG021,უკანა უდარნი ნაკანეჩნიკი,Subaru,Forester,Forester 12-18,JPN Parts,22,35.0,GEL
002445,20206SJ000,შარავოი,Subaru,Forester,Forester 19-,JPN Parts,104,15.0,GEL
002446,34161SA001,წინა ნაკანეჩნიკი,Subaru,Forester,Forester 12-18,JPN Parts,52,20.0,GEL
002447,20420XA000,წინა სტერჟინი,Subaru,Forester,Forester 12-18,JPN Parts,29,20.0,GEL
002448,20420FL030,წინა სტერჟინი (LH),Subaru,Crosstrek,Crosstrek 18-,JPN Parts,64,30.0,GEL
002449,20420AL011,წინა სტერჟინი (LH),Subaru,Outback,Outback 15-17,JPN Parts,84,35.0,GEL
002450,20420FL020,წინა სტერჟინი (RH),Subaru,Crosstrek,Crosstrek 18-,JPN Parts,58,30.0,GEL
002451,20420AL001,წინა სტერჟინი (RH),Subaru,Outback,Outback 15-17,JPN Parts,90,35.0,GEL
002452,28473FL040,უკანა ცაბკა,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,222,100.0,GEL
002453,28373FL010,წინა ცაბკა,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,267,100.0,GEL
002454,28373VC000,წინა ცაბკა,Subaru,Forester,Forester 19-,JPN Parts,275,110.0,GEL
002455,28391FJ020,წინა გარე ყუმბარა,Subaru,XV,XV 16-17,JPN Parts,70,75.0,GEL
002456,28321FJ020,წინა ყუმბარა ზბორში,Subaru,XV,XV 16-17,JPN Parts,299,200.0,GEL
002457,28321SG010,წინა ყუმბარა ზბორში,Subaru,Forester,Forester 12-18,JPN Parts,250,180.0,GEL
002458,28321AL010,წინა ყუმბარა ზბორში,Subaru,Outback,Outback 15-17,JPN Parts,84,200.0,GEL
002459,17G807568B,უკანა ბამპერის სპოილერი,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,5,90.0,GEL
002460,17G807241,წინა ბამპერის საბუქსირე,Volkswagen,Jetta,VW Jetta 22-,Suo Lun,74,10.0,GEL
002461,17G853331A,წინა ბამპერის წარბი (LH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,40,25.0,GEL
002462,17G853332A,წინა ბამპერის წარბი (RH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,20,25.0,GEL
002463,17G853333D,წინა ბამპერის ნიკელების ზბორი,Volkswagen,Jetta,VW Jetta 22-,Suo Lun,0,35.0,GEL
002464,17G945207,უკანა სტოპი კრილოსი (LH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,0,130.0,GEL
002465,17G945208,უკანა სტოპი კრილოსი (RH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,0,130.0,GEL
002466,17G853723B,წინა ბამპერის დამჭერი (LH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,23,30.0,GEL
002467,17G853724B,წინა ბამპერის დამჭერი (RH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,22,30.0,GEL
002468,17G853665D,სანისლე ბუდე ღია (LH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,59,25.0,GEL
002469,17G853666D,სანისლე ბუდე ღია (RH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,67,25.0,GEL
002470,17G853666C,სანისლე ბუდე დახურული (RH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,0,25.0,GEL
002471,17G853665C,სანისლე ბუდე დახურული (LH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,0,25.0,GEL
002472,17G941055,სანისლე ფარი (LH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,50,55.0,GEL
002473,17G941056,სანისლე ფარი (RH),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,54,55.0,GEL
002474,17G805915B,უკანა ბამპერის სპოილერი,Volkswagen,Jetta,VW Jetta 22-,Suo Lun,0,50.0,GEL
002475,17G807417C,უკანა ბამპერი,Volkswagen,Jetta,VW Jetta 22-,Suo Lun,5,120.0,GEL
002476,,კაპოტის პეტლი (LH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,141,16.0,GEL
002477,,კაპოტის პეტლი (RH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,145,16.0,GEL
002478,5QM121203L,ვინტილატორის ჩარჩო,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,75,25.0,GEL
002479,17a845026D,უკანა კარი (RH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,19,300.0,GEL
002480,17a845026D,უკანა კარი (LH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,0,300.0,GEL
002481,17G823361,კაპოტის ჯოხი,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,22,25.0,GEL
002482,07K133062A,დროსელი 1.4,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,0,125.0,GEL
002483,06L21012A,წყლის პომპის ზბორი,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,21,90.0,GEL
002484,57120VC0209P,წინა კრილო ალუმინი (RH),Subaru,WRX,WRX 2022-,TYG,8,530.0,GEL
002485,57229VC0009P,კაპოტი (ალუმინი),Subaru,WRX,WRX 2022-,TYG,1,1200.0,GEL
002486,84281FG000,უკანა ამრეკლი (RH),Subaru,XV,XV 12-17,Suo Lun,29,15.0,GEL
002487,84281FG010,უკანა ამრეკლი (LH),Subaru,XV,XV 12-17,Suo Lun,29,15.0,GEL
002490,57707AN440,უკანა სტოპის სალასკა (RH),Subaru,Outback,Outback 20-,Suo Lun,14,25.0,GEL
002491,57707AN450,უკანა სტოპის სალასკა (LH),Subaru,Outback,Outback 20-,Suo Lun,7,25.0,GEL
002492,91121AN29A,ცხაურა (WILDERNESS),Subaru,Outback,Outback 23-,Suo Lun,11,250.0,GEL
002494,57731AN14A,ცხაურის სამაგრი,Subaru,Outback,Outback 20-,Suo Lun,0,80.0,GEL
002495,57731FN170,საბუქსირე ხუფი,Subaru,Impreza,Impreza 24-,Suo Lun,1,10.0,GEL
002496,57707FN111,წინა კრილოს სალასკა (LH),Subaru,Impreza,Impreza 24-,Suo Lun,6,20.0,GEL
002497,57707FN101,წინა კრილოს სალასკა (RH),Subaru,Impreza,Impreza 24-,Suo Lun,7,20.0,GEL
002498,57707AN23A,წინა ფარის სალასკა (LH),Subaru,Outback,Outback 23-,Suo Lun,40,40.0,GEL
002499,57707AN16A,წინა ფარის სალასკა (RH),Subaru,Outback,Outback 23-,Suo Lun,41,40.0,GEL
002500,91112AN79A,უკანა კრილოს მოლდინგი (LH),Subaru,Outback,Outback 23-,Suo Lun,3,75.0,GEL
002501,91112AN78A,უკანა კრილოს მოლდინგი (RH),Subaru,Outback,Outback 23-,Suo Lun,6,75.0,GEL
002502,57731FN130,სანისლე ბუდე (LH),Subaru,Impreza,Impreza 24-,Suo Lun,3,80.0,GEL
002503,57731FN120,სანისლე ბუდე (RH),Subaru,Impreza,Impreza 24-,Suo Lun,3,80.0,GEL
002504,91423SG001,ლაბავოის სამკუთხედი (RH),Subaru,Forester,Forester 12-18,Suo Lun,0,20.0,GEL
002505,91423SG000,ლაბავოის სამკუთხედი (LH),Subaru,Forester,Forester 12-18,Suo Lun,0,20.0,GEL
002506,57731SJ010,წინა საბუქსირე (USA),Subaru,Forester,Forester 19-,Suo Lun,0,10.0,GEL
002507,,ცხაურის სამაგრი,Subaru,Ascent,Ascent 19-,Suo Lun,58,80.0,GEL
002508,MODIFIED,სანისლე ბუდე (RH) (შავი),Subaru,Ascent,Ascent 19-,Suo Lun,4,40.0,GEL
002509,MODIFIED,სანისლე ბუდე (LH) (შავი),Subaru,Ascent,Ascent 19-,Suo Lun,7,40.0,GEL
002510,57731XC15A,სანისლე ბუდე ღია (LH),Subaru,Ascent,Ascent 23-,Suo Lun,1,60.0,GEL
002511,57731XC14A,სანისლე ბუდე ღია (RH),Subaru,Ascent,Ascent 23-,Suo Lun,0,60.0,GEL
002512,57707XC12A,წინა კრილოს სალასკა (LH),Subaru,Ascent,Ascent 23-,Suo Lun,28,10.0,GEL
002513,57707XC11A,წინა კრილოს სალასკა (RH),Subaru,Ascent,Ascent 23-,Suo Lun,27,10.0,GEL
002514,91121FN100,ცხაურა,Subaru,Impreza,Impreza 24-,Suo Lun,3,150.0,GEL
002515,,უკანა ბამპერის ზაგლუშკა,Subaru,Ascent,Ascent 19-,Suo Lun,44,70.0,GEL
002516,46012XC00A,ჰაერის მიმართველი,Subaru,Ascent,Ascent 19-,Suo Lun,37,50.0,GEL
002517,57704SJ021,წინა ბამპერი,Subaru,Forester,Forester 22-,Suo Lun,6,230.0,GEL
002519,86610-J9000,უკანა ბამპერი (დახვრეტილი),Hyundai,Kona,KNA (ESSENTIAL/SE/SEL) '18,TYG,0,,GEL
002520,HN04320MA,წინა ბამპერის მოლდინგი,Hyundai,Kona,,TYG,0,,GEL
002521,86670-J9BA0,უკანა ბამპერის დიფუზორი,Hyundai,Kona,KONA 2018-2023,TYG,0,,GEL
002522,66400BE000,კაპოტი,Hyundai,Kona,KONA 2024-,TYG,0,,GEL
002523,66400-C2500,კაპოტი,Hyundai,Sonata,SONATA 2015-2019,TYG,0,,GEL
002524,64101-L0000,ეკრანი,Hyundai,Sonata,SNATA '20-,TYG,0,,GEL
002525,64101-D4000,ეკრანი,Hyundai,Tucson,OPTIMA 2016-2020,TYG,0,,GEL
002526,66311-D4000,მარცხენა ფრთა,Hyundai,Tucson,OPTIMA 2016-2020,TYG,0,,GEL
