row,is_original_text_match,code,oem,name,brand,model,generation,manufacturer,qty,dealer_price,currency
223,no,000233,57707AN34A,უკანა კრილოს სალასკა (RH),Subaru,Outback,Outback 20-,Suo Lun,44,25.0,GEL
224,no,000234,57707AN35A,უკანა კრილოს სალასკა (LH),Subaru,Outback,Outback 20-,Suo Lun,0,25.0,GEL
225,no,000235,J1010AN010,ცხაურა შავი,Subaru,Outback,Outback 20-,Suo Lun,7,270.0,GEL
226,no,000236,J1010AN08A2,ცხაურა,Subaru,Outback,Outback 20-,Suo Lun,0,500.0,GEL
227,no,000237,57707AN00A,წინა ფარის სალასკა (RH),Subaru,Outback,Outback 20-,Suo Lun,36,35.0,GEL
228,no,000238,57707AN01A,წინა ფარის სალასკა (LH),Subaru,Outback,Outback 20-,Suo Lun,45,35.0,GEL
229,no,000245,57704FL10A,წინა ბამპერი,Subaru,Impreza,Impreza 17-19,TYG,37,160.0,GEL
230,no,000246,57704AL20A,წინა ბამპერი,Subaru,Legacy,Legacy 18-19,TYG,17,280.0,GEL
231,no,000247,57704AL17A,უკანა ბამპერი,Subaru,Legacy,Legacy 18-19,TYG,21,320.0,GEL
232,no,000248,57704SJ010,წინა ბამპერი - Limited / Sport,Subaru,Forester,Forester 19-,TYG,0,300.0,GEL
233,no,000249,57704SJ300,უკანა ბამპერი,Subaru,Forester,Forester 19-,TYG,0,270.0,GEL
234,no,000250,57704FJ070,წინა ბამპერი,Subaru,XV,XV 16-17,TYG,97,190.0,GEL
235,no,000251,57120AL02A9P,წინა კრილო (RH),Subaru,Outback,Outback 15-19,TYG,0,80.0,GEL
236,no,000252,57120AL03A9P,წინა კრილო (LH),Subaru,Outback,Outback 15-19,TYG,0,80.0,GEL
237,no,000253,57229AL00C9PPFM,კაპოტი,Subaru,Outback,Outback 15-19,TYG,0,380.0,GEL
238,no,000254,57120AN02A9P,წინა კრილო (RH),Subaru,Outback,Outback 20-,TYG,73,290.0,GEL
239,no,000255,57120AN03A9P,წინა კრილო (LH),Subaru,Outback,Outback 20-,TYG,63,290.0,GEL
240,no,000256,57731-FL040,სანისლე ბუდე ნიკელიანი (RH),Subaru,Impreza,Impreza 17-19,TYG,9,80.0,GEL
241,no,000257,57731FL050,სანისლე ბუდე ნიკელიანი (LH),Subaru,Impreza,Impreza 17-19,TYG,9,80.0,GEL
242,no,000258,57704AL19A,წინა ბამპერი,Subaru,Outback,Outback 18-19,TYG,2,340.0,GEL
243,no,000259,57704AL18A,უკანა ბამპერი,Subaru,Outback,Outback 18-19,TYG,45,320.0,GEL
244,no,000260,57120AL00A9P,წინა კრილო (RH),Subaru,Legacy,Legacy 15-19,TYG,5,80.0,GEL
245,no,000261,57120AL01A9P,წინა კრილო (LH),Subaru,Legacy,Legacy 15-19,TYG,9,90.0,GEL
246,no,000262,57260SG0009P,კაპოტის პეტლი (RH),Subaru,Forester,Forester 12-18,TYG,58,45.0,GEL
247,no,000263,57260SG0109P,კაპოტის პეტლი (LH),Subaru,Forester,Forester 12-18,TYG,63,45.0,GEL
248,no,000264,57260SJ0009P,კაპოტის პეტლი (RH),Subaru,Forester,Forester 19-,TYG,43,30.0,GEL
249,no,000265,57260SJ0109P,კაპოტის პეტლი (LH),Subaru,Forester,Forester 19-,TYG,38,30.0,GEL
250,no,000266,57260-FJ0009P,კაპოტის პეტლი (RH),Subaru,XV,XV 12-17,TYG,37,40.0,GEL
251,no,000267,57260-FJ0109P,კაპოტის პეტლი (LH),Subaru,XV,XV 12-17,TYG,36,40.0,GEL
252,no,000268,57260FL0209P,კაპოტის პეტლი (RH),Subaru,Crosstrek,Crosstrek 18-,TYG,29,40.0,GEL
253,no,000269,57260FL0309P,კაპოტის პეტლი (LH),Subaru,Crosstrek,Crosstrek 18-,TYG,22,40.0,GEL
254,no,000270,57704AL01A,წინა ბამპერი,Subaru,Outback,Outback 15-17,TYG,0,160.0,GEL
255,no,000271,57704AL11B,უკანა ბამპერი,Subaru,Outback,Outback 15-17,TYG,0,200.0,GEL
256,no,000272,57704AN01A,წინა ბამპერი,Subaru,Outback,Outback 20-,TYG,5,230.0,GEL
257,no,000273,51231SJ0009P,ეკრანის ქვედა ძირი,Subaru,Forester,Forester 19-,TYG,66,90.0,GEL
258,no,000274,51231FL0209P,ეკრანის ქვედა ძირი,Subaru,Crosstrek,Crosstrek 18-,TYG,36,55.0,GEL
259,no,000275,57229AN00A9P,კაპოტი (ალუმინი),Subaru,Outback,Outback 20-,TYG,23,1020.0,GEL
260,no,000279,57731SG080/B,ნიკელიანი ბუდე (LH)  Sport Black,Subaru,Forester,Forester 12-18,Suo Lun,0,30.0,GEL
261,no,000280,57731SG090/B,ნიკელიანი ბუდე (RH)  Sport Black,Subaru,Forester,Forester 12-18,Suo Lun,0,30.0,GEL
262,no,000281,45150SG001,რაშირიწელი,Subaru,Forester,Forester 12-18,Suo Lun,50,30.0,GEL
263,no,000282,73310SG000,დიფუზორი (11 ფრთა),Subaru,Forester,Forester 12-18,Suo Lun,26,75.0,GEL
264,no,000283,73313SG000,დიფუზორის ჩარჩო (11 ფრთა),Subaru,Forester,Forester 12-18,Suo Lun,0,32.0,GEL
265,no,000284,45122FG003,დიფუზორი (9 ფრთა),Subaru,Forester,Forester 12-18,Suo Lun,21,75.0,GEL
266,no,000285,45122FG003A,დიფუზორის ჩარჩო (9 ფრთა),Subaru,Forester,Forester 12-18,Suo Lun,0,32.0,GEL
267,no,000286,SB-B2019-1,ცხაურა შავი,Subaru,Forester,Forester 16-18,Suo Lun,0,270.0,GEL
268,no,000287,91121SJ040,ზედა ცხაურა Sport,Subaru,Forester,Forester 19-,Suo Lun,9,100.0,GEL
269,no,000288,J1010SJ210,ქვედა ცხაურა Sport,Subaru,Forester,Forester 19-,Suo Lun,13,180.0,GEL
270,no,000289,52811SJ010,ჟალუზი,Subaru,Forester,Forester 19-,Suo Lun,0,120.0,GEL
271,no,000290,,წინა კარის მოლდინგი (RH),Subaru,Forester,Forester 19-,Suo Lun,2,100.0,GEL
272,no,000291,,წინა კარის მოლდინგი (LH),Subaru,Forester,Forester 19-,Suo Lun,0,100.0,GEL
273,no,000292,,უკანა კარის ქვედა მოლდინგი (RH),Subaru,Forester,Forester 19-,Suo Lun,3,90.0,GEL
274,no,000293,,უკანა კარის ქვედა მოლდინგი (LH),Subaru,Forester,Forester 19-,Suo Lun,3,90.0,GEL
275,no,000294,91112SJ400,წინა კარის მოლდინგი (RH) ტოუ,Subaru,Forester,Forester 19-,Suo Lun,28,190.0,GEL
276,no,000295,91112SJ410,წინა კარის მოლდინგი (LH) ტოუ,Subaru,Forester,Forester 19-,Suo Lun,17,190.0,GEL
277,no,000296,91112SJ420,უკანა კარის მოლდინგი (RH) ტოუ,Subaru,Forester,Forester 19-,Suo Lun,15,150.0,GEL
278,no,000297,91112SJ430,უკანა კარის მოლდინგი (LH) ტოუ,Subaru,Forester,Forester 19-,Suo Lun,19,150.0,GEL
279,no,000298,91112SJ360,წინა კარის მოლდინგი (RH) Sport,Subaru,Forester,Forester 19-,Suo Lun,23,180.0,GEL
280,no,000299,91112SJ370,წინა კარის მოლდინგი (LH) Sport,Subaru,Forester,Forester 19-,Suo Lun,15,180.0,GEL
281,no,000300,91112SJ380,უკანა კარის მოლდინგი (RH) Sport,Subaru,Forester,Forester 19-,Suo Lun,27,150.0,GEL
282,no,000301,91112SJ390,უკანა კარის მოლდინგი (LH) Sport,Subaru,Forester,Forester 19-,Suo Lun,42,150.0,GEL
283,no,000302,57734SJ010,წინა ბამპერის ქვედა ტუჩი Sport,Subaru,Forester,Forester 19-,Suo Lun,20,100.0,GEL
284,no,000303,57734SJ301,უკანა ბამპერის ქვედა ტუჩი Sport,Subaru,Forester,Forester 19-,Suo Lun,11,90.0,GEL
285,no,000304,45150SJ000,რაშირიწელი,Subaru,Forester,Forester 19-,Suo Lun,19,50.0,GEL
286,no,000305,57705SJ030,წინა ბამპერის ქვედა შიდა პლასმასი,Subaru,Forester,Forester 19-,Suo Lun,0,50.0,GEL
287,no,000306,56410SJ000,მატორის დამცავი,Subaru,Forester,Forester 22-,Suo Lun,0,100.0,GEL
288,no,000307,73313SJ000A,დიფუზორი (11 ფრთა),Subaru,Forester,Forester 19-,Suo Lun,10,100.0,GEL
289,no,000308,45122SJ000A,დიფუზორი (9 ფრთა),Subaru,Forester,Forester 19-,Suo Lun,12,100.0,GEL
290,no,000309,73313SJ000,დიფუზორის ჩარჩო (11 ფრთა),Subaru,Forester,Forester 19-,Suo Lun,5,40.0,GEL
291,no,000310,45122SJ000,დიფუზორის ჩარჩო (9 ფრთა),Subaru,Forester,Forester 19-,Suo Lun,0,40.0,GEL
292,no,000311,SB-B1031A,წინა ბამპერი,Subaru,Forester,Forester 22-,Suo Lun,0,260.0,GEL
293,no,000312,91121SJ500,ზედა ცხაურა,Subaru,Forester,Forester 22-,Suo Lun,20,80.0,GEL
294,no,000313,91121SJ440,ქვედა ცხაურა,Subaru,Forester,Forester 22-,Suo Lun,7,110.0,GEL
295,no,000314,57731SJ540,სანისლე ბუდე (RH),Subaru,Forester,Forester 22-,Suo Lun,0,30.0,GEL
296,no,000315,57731SJ550,სანისლე ბუდე (LH),Subaru,Forester,Forester 22-,Suo Lun,0,30.0,GEL
297,no,000316,59110SJ040,პადკრილნიკი (RH),Subaru,Forester,Forester 22-,Suo Lun,29,60.0,GEL
298,no,000317,59110SJ050,პადკრილნიკი (LH),Subaru,Forester,Forester 22-,Suo Lun,30,60.0,GEL
299,no,000318,57731SJ500,წინა ბამპერის საბუქსირე ხუფი,Subaru,Forester,Forester 22-,Suo Lun,13,10.0,GEL
300,no,000319,57707SJ100,ფარის სალასკა (RH),Subaru,Forester,Forester 22-,Suo Lun,63,30.0,GEL
301,no,000320,57707SJ110,ფარის სალასკა (LH),Subaru,Forester,Forester 22-,Suo Lun,42,30.0,GEL
302,no,000321,57707SJ120,კრილოს სალასკა (RH),Subaru,Forester,Forester 22-,Suo Lun,60,12.0,GEL
303,no,000322,57707SJ130,კრილოს სალასკა (LH),Subaru,Forester,Forester 22-,Suo Lun,68,12.0,GEL
304,no,000323,57705SJ040,წინა ბამპერის ქვედა შიდა ტუჩი,Subaru,Forester,Forester 22-,Suo Lun,0,50.0,GEL
305,no,000324,SB-B2016A,ცხაურა შავი,Subaru,XV,XV 16-17,Suo Lun,0,95.0,GEL
306,no,000325,84913AL130,უკანა ამრეკლი (RH),Subaru,Crosstrek,Crosstrek 18-,Suo Lun,19,50.0,GEL
307,no,000326,84913AL150,უკანა ამრეკლი (LH),Subaru,Crosstrek,Crosstrek 18-,Suo Lun,20,50.0,GEL
308,no,000327,91121FL550,ცხაურა - Jpn Type,Subaru,Crosstrek,Crosstrek 21-,Suo Lun,0,145.0,GEL
309,no,000328,57731FL860,სანისლე ბუდე (RH),Subaru,Crosstrek,Crosstrek 21-,Suo Lun,0,45.0,GEL
310,no,000329,57731FL870,სანისლე ბუდე (LH),Subaru,Crosstrek,Crosstrek 21-,Suo Lun,0,,GEL
311,no,000330,53029FL0819P,ეკრანი,Subaru,Crosstrek,Crosstrek 18-,Suo Lun,16,180.0,GEL
312,no,000331,57711FL0109P,წინა ბალკა - China Type,Subaru,Crosstrek,Crosstrek 18-,Suo Lun,0,120.0,GEL
313,no,000332,91121AN08A,ცხაურა,Subaru,Outback,Outback 20-,Suo Lun,49,100.0,GEL
314,no,000333,73210SJ000,კონდინციონერის რადიატორი,Subaru,Forester,Forester 19-,Suo Lun,278,100.0,GEL
315,no,000334,57704FL030,წინა ბამპერი,Subaru,Crosstrek,Crosstrek 21-,Suo Lun,0,,GEL
316,no,000335,SB-B2051B,ცხაურა (შავი),Subaru,Crosstrek,Crosstrek 21-,Suo Lun,0,220.0,GEL
317,no,000336,57731FL970,წინა ბამპერის ქვედა ბადე,Subaru,Crosstrek,Crosstrek 21-,Suo Lun,18,35.0,GEL
318,no,000337,86631FJ440,წყლის ავზი,Subaru,XV,XV 12-17,Suo Lun,0,60.0,GEL
319,no,000338,59110AL070,პადკრილნიკი (LH),Subaru,Outback,Outback 15-19,Suo Lun,0,80.0,GEL
320,no,000339,84501SJ000,ლედ ტუმანიკი (RH),Subaru,Forester,Forester 19-,Suo Lun,55,120.0,GEL
321,no,000340,84501SJ010,ლედ ტუმანიკი (LH),Subaru,Forester,Forester 19-,Suo Lun,50,120.0,GEL
322,no,000341,84551SJ000,უკანა ამრეკლი (RH),Subaru,Forester,Forester 19-,Suo Lun,53,30.0,GEL
323,no,000342,84551SJ030,უკანა ამრეკლი (LH),Subaru,Forester,Forester 19-,Suo Lun,64,30.0,GEL
324,no,000343,57734SJ100,წინა ბამპერის ქვედა ტუჩი სილვერი,Subaru,Forester,Forester 22-,Suo Lun,27,80.0,GEL
325,no,000344,,კონდინციონერის რადიატორი,Hyundai,Elantra,Elantra 2016,Suo Lun,0,,GEL
326,no,000345,,წყლის რადიატორი,Hyundai,Elantra,Elantra 2016,Suo Lun,0,,GEL
327,no,000346,,დიფუზორი,Hyundai,Elantra,Elantra 2016,Suo Lun,0,,GEL
328,no,000347,,წინა ფარი,Hyundai,Elantra,Elantra 2016,Suo Lun,0,,GEL
329,no,000348,,წინა ფარი,Hyundai,Elantra,Elantra 2019,Suo Lun,0,,GEL
330,no,000349,,წინა ბამპერი,Hyundai,Elantra,Elantra 2019,Suo Lun,0,,GEL
331,no,000350,,წინა ბამპერი,Hyundai,Tucson,Optima 2016,Suo Lun,0,,GEL
332,no,000352,57120SG0309P,წინა კრილო (LH),Subaru,Forester,Forester 12-18,TYG,2,75.0,GEL
333,no,000353,57120SG0209P,წინა კრილო (RH),Subaru,Forester,Forester 12-18,TYG,15,75.0,GEL
334,no,000354,57229SG0009P-PFM,კაპოტი,Subaru,Forester,Forester 12-18,TYG,14,300.0,GEL
335,no,000355,57734SJ030,წინა ბამპერის ქვედა ტუჩი შავი,Subaru,Forester,Forester 19-,TYG,76,80.0,GEL
336,no,000356,57734SJ040,წინა ბამპერის ქვედა ტუჩი Sport,Subaru,Forester,Forester 19-,TYG,43,100.0,GEL
337,no,000357,91121-SJ000,ზედა ცხაურა,Subaru,Forester,Forester 19-,TYG,20,140.0,GEL
338,no,000358,91121-SJ040,ზედა ცხაურა Sport,Subaru,Forester,Forester 19-,TYG,27,170.0,GEL
339,no,000359,91121-SJ010,ზედა ცხაურა Tou,Subaru,Forester,Forester 19-,TYG,9,170.0,GEL
340,no,000360,91121-SJ100,ქვედა ცხაურა,Subaru,Forester,Forester 19-,TYG,5,200.0,GEL
341,no,000361,91121-SJ140,ქვედა ცხაურა Sport,Subaru,Forester,Forester 19-,TYG,29,250.0,GEL
342,no,000362,91121SJ110,ქვედა ცხაურა Tou,Subaru,Forester,Forester 19-,TYG,3,250.0,GEL
343,no,000363,57120SJ0109P-PFM,წინა კრილო (LH),Subaru,Forester,Forester 19-,TYG,104,160.0,GEL
344,no,000364,57120SJ0009P-PFM,წინა კრილო (RH),Subaru,Forester,Forester 19-,TYG,93,160.0,GEL
345,no,000365,57229SJ0009P-PFM,კაპოტი,Subaru,Forester,Forester 19-,TYG,42,410.0,GEL
346,no,000366,91112SJ230,წინა კარის მოლდინგი (LH),Subaru,Forester,Forester 19-,TYG,23,140.0,GEL
347,no,000367,91112SJ220,წინა კარის მოლდინგი (RH),Subaru,Forester,Forester 19-,TYG,29,140.0,GEL
348,no,000368,91112SJ250,უკანა კარის ქვედა მოლდინგი (LH),Subaru,Forester,Forester 19-,TYG,27,100.0,GEL
349,no,000369,91112SJ240,უკანა კარის ქვედა მოლდინგი (RH),Subaru,Forester,Forester 19-,TYG,30,100.0,GEL
350,no,000370,57120FL01A9P,წინა კრილო (LH),Subaru,Impreza,Impreza 17-19,TYG,31,150.0,GEL
351,no,000371,57120FL00A9P,წინა კრილო (RH),Subaru,Impreza,Impreza 17-19,TYG,36,150.0,GEL
352,no,000372,57704AN30A,უკანა ბამპერი,Subaru,Legacy,Legacy 20-,TYG,33,350.0,GEL
353,no,000373,57704AN00A,წინა ბამპერი,Subaru,Legacy,Legacy 20-,TYG,23,400.0,GEL
354,no,000374,57120AN01A9P,წინა კრილო (LH),Subaru,Legacy,Legacy 20-,TYG,31,340.0,GEL
355,no,000375,57120AN00A9P,წინა კრილო (RH),Subaru,Legacy,Legacy 20-,TYG,28,340.0,GEL
356,no,000376,57260AN01A9P,კაპოტის პეტლი (LH),Subaru,Outback,Outback 20-,TYG,13,40.0,GEL
357,no,000377,57260AN00A9P,კაპოტის პეტლი (RH),Subaru,Outback,Outback 20-,TYG,9,40.0,GEL
358,no,000378,57704AN31A,უკანა ბამპერი,Subaru,Outback,Outback 20-,TYG,22,200.0,GEL
359,no,000379,59110AN03A,პადკრილნიკი (LH),Subaru,Outback,Outback 20-,TYG,1,60.0,GEL
360,no,000380,59110AN02A,პადკრილნიკი (RH),Subaru,Outback,Outback 20-,TYG,0,60.0,GEL
361,no,000381,57229FL0109P,კაპოტი (ალუმინი),Subaru,Crosstrek,Crosstrek 18-,TYG,27,600.0,GEL
362,no,000382,57704XC00A,წინა ბამპერი,Subaru,Ascent,Ascent 19-,TYG,35,250.0,GEL
363,no,000383,57704XC01A,უკანა ბამპერი,Subaru,Ascent,Ascent 19-,TYG,0,400.0,GEL
364,no,000384,91121XC01A,ცხაურა,Subaru,Ascent,Ascent 19-,TYG,57,200.0,GEL
365,no,000385,57731XC03A,სანისლე ბუდე Limited (LH),Subaru,Ascent,Ascent 19-,TYG,127,50.0,GEL
366,no,000386,57731XC02A,სანისლე ბუდე Limited (RH),Subaru,Ascent,Ascent 19-,TYG,116,50.0,GEL
367,no,000387,84001SG291Ch,წინა ფარი (LH),Subaru,Forester,Forester 16-18,Suo Lun,42,215.0,GEL
368,no,000388,,წინა ფარი (RH),Subaru,Forester,Forester 19-,Suo Lun,48,450.0,GEL
369,no,000389,,წინა ფარი (LH),Subaru,Forester,Forester 19-,Suo Lun,48,450.0,GEL
370,no,000390,84001AL02A,წინა ფარი (RH),Subaru,Outback,Outback 15-17,Suo Lun,28,235.0,GEL
371,no,000391,84001AL03A,წინა ფარი (LH),Subaru,Outback,Outback 15-17,Suo Lun,29,235.0,GEL
372,no,000392,84001SJ060BK,წინა ფარი Black (RH) ,Subaru,Forester,Forester 19-,Suo Lun,0,430.0,GEL
373,no,000393,84001SJ070BK,წინა ფარი Black (LH),Subaru,Forester,Forester 19-,Suo Lun,0,430.0,GEL
374,no,000394,45111FL001,წყლის რადიატორი,Subaru,Crosstrek,Crosstrek 18-,Suo Lun,243,100.0,GEL
375,no,000395,84001SG281Ch,წინა ფარი (RH),Subaru,Forester,Forester 16-18,Suo Lun,42,215.0,GEL
376,no,000396,,რულის შლეიფი,Subaru,XV,XV 12-17,AJSparts,0,120.0,GEL
377,no,000397,16546AA16A,ჰაერის ფილტრი,Subaru,Crosstrek,Crosstrek 18-,AJSparts,0,20.0,GEL
378,no,000398,28373FE000,წინა ცაბკა,Subaru,Forester,Forester 19-,AJSparts,0,140.0,GEL
