row,is_original_text_match,code,oem,name,brand,model,generation,manufacturer,qty,dealer_price,currency
1128,no,003206,5342078030,კაპოტის პეტლი (LH),Lexus,NX,NX SERIES '15-,TYG,10,50.0,GEL
1129,no,003207,5330176901,კაპოტი (ალუმინი),Lexus,UX,UX200/UX250H '19-,TYG,10,1400.0,GEL
1130,no,003208,5341060080,კაპოტის პეტლი (RH),Lexus,GX,GX460 '10-,TYG,5,50.0,GEL
1131,no,003209,5342060070,კაპოტის პეტლი (LH),Lexus,GX,GX460 '10-,TYG,5,50.0,GEL
1132,no,003210,2928800057,კაპოტი (ალუმინი),Mercedes,GLE,G.L.E '16-'19,TYG,5,1270.0,GEL
1133,no,003211,2538800228,კაპოტის პეტლი (RH),Mercedes,GLC,G.L.C '16-,TYG,5,125.0,GEL
1134,no,003212,2538800128,კაპოტის პეტლი (LH),Mercedes,GLC,G.L.C '16-,TYG,5,125.0,GEL
1135,no,003213,2538800157,კაპოტი (ალუმინი),Mercedes,GLC,G.L.C '16-'22,TYG,5,1300.0,GEL
1136,no,003214,238880010064,კაპოტი ალუმინი კუპე,Mercedes,E-Class,E-CLAS '17-,TYG,5,1100.0,GEL
1137,no,003215,2068800500,კაპოტი ალუმინი,Mercedes,C-Class,C-CLAS '22-,TYG,4,1000.0,GEL
1138,no,003216,1081401E0D,წინა კრილო (LH),Tesla,Model 3,MDL-3 '17-'23,TYG,5,350.0,GEL
1139,no,003217,1081400E0D,წინა კრილო (RH),Tesla,Model 3,MDL-3 '17-'23,TYG,5,350.0,GEL
1140,no,003229,KL2F-50-7E1-9U,ცხაურის ზედა მოლდინგი,Mazda,CX5,CX-5 '17-,TYG,1,110.0,GEL
1141,no,003232,8W0823029A,კაპოტი,Audi,A4,A-4 '17-,TYG,5,400.0,GEL
1142,no,003233,8W0821106D,წინა კრილო (RH),Audi,A4,A-4 '20-,TYG,5,220.0,GEL
1143,no,003234,538010E160PFM,კრილო (RH),Toyota,Highlander,HIGHLAND '20-,TYG,10,190.0,GEL
1144,no,003235,538020E160PFM,კრილო (LH),Toyota,Highlander,HIGHLAND '20-,TYG,10,190.0,GEL
1145,no,003236,533010E160PFM,კაპოტი,Lexus,RX,RX350/450H '16-'22,TYG,5,400.0,GEL
1146,no,003237,538010E150,კრილო (RH),Lexus,RX,RX350/450H '16-,TYG,10,85.0,GEL
1147,no,003238,2928800306,კრილო (LH),Mercedes,GLE,G.L.E '16-'19(COUPE),TYG,5,370.0,GEL
1148,no,003239,2928800206,კრილო (RH),Mercedes,GLE,G.L.E '16-'19(COUPE),TYG,5,370.0,GEL
1149,no,003258,DGY950220,უკანა ბამპერი,Mazda,CX30,CX.30 '20-,TYG,3,425.0,GEL
1150,no,003259,KSD450031ABB,წინა ბამპერი,Mazda,CX5,CX-5 '22-,TYG,15,300.0,GEL
1151,no,003260,DGH950031ABB,წინა ბამპერი,Mazda,CX30,CX.30 '20-,TYG,5,300.0,GEL
1152,no,003261,756010A040,წინა კრილოს მოლდნგი (RH),Toyota,Corolla Cross,CORLA CROS '22-,TYG,8,180.0,GEL
1153,no,003262,521590A200,უკანა ბამპერი,Toyota,Corolla Cross,CORLA CROS '22- USA TYPE,TYG,4,220.0,GEL
1154,no,003263,41007440427,კაპოტი (ალუმინი),BMW,5 Series,5 S. '17-'23,TYG,10,980.0,GEL
1155,no,003264,41008494446,კაპოტი (ალუმინი),BMW,3 Series,3S. '19-,TYG,10,850.0,GEL
1156,no,003265,80A821106ASTL,კრილო (RH),Audi,Q5,Q-5 '18-'20,TYG,10,150.0,GEL
1157,no,003266,60100TVAA00ZZ,კაპოტი (ალუმინი),Honda,Accord,ACOD '18-'22,TYG,5,710.0,GEL
1158,no,003267,2548809500-PFM,კაპოტი,Mercedes,GLC,G.L.C '23-,TYG,5,900.0,GEL
1159,no,003268,1656101ETA,კრილო (LH),Tesla,Model Y,MDL-Y '20-,TYG,5,480.0,GEL
1160,no,003269,1656102ETA,კრილო (RH),Tesla,Model Y,MDL-Y '20-,TYG,5,480.0,GEL
1161,no,003270,238880010064-PFM,კაპოტი კუპე,Mercedes,E-Class,E-CLAS '17-,TYG,5,720.0,GEL
1162,no,003275,51657373541,წინა კრილო (LH),BMW,X5,X.5. '14-'18,TYG,13,140.0,GEL
1163,no,003277,41008494439,კრილო (ალუმინი) LH,BMW,3 Series,3S. '19-,TYG,10,270.0,GEL
1164,no,003278,41008494440PFM,კრილო RH,BMW,3 Series,3S. '19-,TYG,10,160.0,GEL
1165,no,003279,41008494439PFM,კრილო (LH),BMW,3 Series,3S. '19-,TYG,10,160.0,GEL
1166,no,003280,DGY9-52-100,კრილო (RH),Mazda,CX30,CX.30 '20-,TYG,8,250.0,GEL
1167,no,003281,DGY952200,კრილო (LH),Mazda,CX30,CX.30 '20-,TYG,8,250.0,GEL
1168,no,003285,60210TVAA00ZZ,კრილო (RH),Honda,Accord,ACOD '18-'22,TYG,10,80.0,GEL
1169,no,003286,60260TVAA00ZZ,კრილო (LH),Honda,Accord,ACOD '18-'22,TYG,9,80.0,GEL
1170,no,003287,6010030AA00ZZ,კაპოტი (ალუმინი),Honda,Accord,ACOD '23-,TYG,3,850.0,GEL
1171,no,003288,60100-30A-A00ZZ-PFM,კაპოტი,Honda,Accord,ACOD '23-,TYG,9,570.0,GEL
1172,no,003289,533010E170PFM,კაპოტი,Toyota,Highlander,HIGHLAND '20-,TYG,10,400.0,GEL
1173,no,003290,2538800218PFM,კრილო (RH),Mercedes,GLC,G.L.C '16-'22,TYG,5,300.0,GEL
1174,no,003291,2538800118PFM,კრილო (LH),Mercedes,GLC,G.L.C '16-'22,TYG,5,300.0,GEL
1175,no,003292,2538800218,კრილო (ალუმინი) RH,Mercedes,GLC,G.L.C '16-'22,TYG,5,390.0,GEL
1176,no,003293,2538800118,კრილო (ალუმინი) LH,Mercedes,GLC,G.L.C '16-'22,TYG,4,390.0,GEL
1177,no,003294,2138800018-PFM,კრილო (RH),Mercedes,E-Class,E-CLAS '16-,TYG,5,280.0,GEL
1178,no,003295,2138800118-PFM,კრილო (LH),Mercedes,E-Class,E-CLAS '16-,TYG,5,280.0,GEL
1179,no,003303,KPF151W20,წინა კრილოს მოლდინგი (RH),Mazda,CX5,CX-5 '22-,TYG,6,110.0,GEL
1180,no,003304,K12353110B,ეკრანი,Mazda,CX5,CX-5 '22-,TYG,14,240.0,GEL
1181,no,003305,1K0825237J,ძრავის დამცავი პატარა,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,179,15.0,GEL
1182,no,003306,,ძრავის დამცავი დიდი,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,159,22.0,GEL
1183,no,003307,1K040721,ცაბკა,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,22,70.0,GEL
1184,no,003308,5C0129618C,ხორთუმი,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,50,50.0,GEL
1185,no,003310,,კარობკის კარტერი ნახვრეტის გარეშე,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,110,25.0,GEL
1186,no,003313,,დიფუზორები,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,125,190.0,GEL
1187,no,003314,73210XC00A,კონდინციონერის რადიატორი,Subaru,Ascent,Ascent 19-,Suo Lun,162,130.0,GEL
1188,no,003315,,კონდინციონერის რადიატორი (შაიბიანი),Volkswagen,Jetta,VW Jetta 11-18,Suo Lun,251,80.0,GEL
1189,no,003316,180121251br1,წყლის რადიატორი 1.4 ტურბო,Volkswagen,Jetta,VW Jetta 11-18,Suo Lun,23,80.0,GEL
1190,no,003320,KBY05231XB,კაპოტი,Mazda,CX5,CX-5 '17-'23,TYG,1,360.0,GEL
1191,no,003321,533010A050,კაპოტი,Toyota,Corolla Cross,CORLA CROS '22-,TYG,2,300.0,GEL
1192,no,003322,538010A010,წინა კრილო (RH),Toyota,Corolla Cross,CORLA CROS '22-,TYG,6,90.0,GEL
1193,no,003323,5381160C80,წინა კრილო (RH),Lexus,GX,GX460 '10-'21,TYG,4,400.0,GEL
1194,no,003324,5381260C30,წინა კრილო (LH),Lexus,GX,GX460 '10-'21,TYG,5,400.0,GEL
1195,no,003325,1678802400,წინა კრილო ალუმინი (RH),Mercedes,GLE,G.L.E SUV '20-,TYG,5,630.0,GEL
1196,no,003326,1678802300,წინა კრილო ალუმინი (LH),Mercedes,GLE,G.L.E SUV '20-,TYG,5,630.0,GEL
1197,no,003327,2138800357,კაპოტი ალუმინი,Mercedes,E-Class,E-CLAS '16-,TYG,5,1000.0,GEL
1198,no,003334,KPF151W30,წინა კრილოს მოლდინგი (LH),Mazda,CX5,CX-5 '22-,TYG,10,110.0,GEL
1199,no,003335,KMV656140A,პადკრილნიკი (LH),Mazda,CX90,CX.90 MILD/PHEV '24-,TYG,10,110.0,GEL
1200,no,003336,KMV656130A,პადკრილნიკი (RH),Mazda,CX90,CX.90 MILD/PHEV '24-,TYG,9,110.0,GEL
1201,no,003337,KBB352420,კაპოტის პეტლი (LH),Mazda,CX90,CX.90 '24-,TYG,20,55.0,GEL
1202,no,003338,KBB352410,კაპოტის პეტლი (RH),Mazda,CX90,CX.90 '24-,TYG,20,55.0,GEL
1203,no,003339,LJ6Z16103F,პადკრილნიკი (LH),Ford,Escape,ESCP '20-,TYG,10,90.0,GEL
1204,no,003340,LJ6Z-16102F,პადკრილნიკი (RH),Ford,Escape,ESCP '20-,TYG,10,90.0,GEL
1205,no,003341,LJ6Z7816155A,წინა კრილოს ბრეკეტი (LH),Ford,Escape,ESCP/ESCP HYBRID '20-,TYG,10,110.0,GEL
1206,no,003342,LJ6Z7816154A,წინა კრილოს ბრეკეტი (RH),Ford,Escape,ESCP/ESCP HYBRID '20-,TYG,10,110.0,GEL
1207,no,003343,LX6Z6775E,მატორის დამცავი,Ford,Escape,ESCP (FWD) '20-'22,TYG,10,90.0,GEL
1208,no,003344,LJ6Z-17618B-PFM,წყლის ავზი,Ford,Escape,ESCP/ESCP HYBRID '20-,TYG,10,140.0,GEL
1209,no,003345,VA4056140,პადკრილნიკი (LH),Mazda,CX50,CX.50 '23-,TYG,18,40.0,GEL
1210,no,003346,VA4056130,პადკრილნიკი (RH),Mazda,CX50,CX.50 '23-,TYG,16,40.0,GEL
1211,no,003347,VA4052420,კაპოტის პეტლი (LH),Mazda,CX50,CX.50 '23-,TYG,10,60.0,GEL
1212,no,003348,VA4052410,კაპოტის პეტლი (RH),Mazda,CX50,CX.50 '23-,TYG,10,60.0,GEL
1213,no,003349,VA4050060,მატორის დამცავი,Mazda,CX50,CX.50 '23-,TYG,9,60.0,GEL
1214,no,003350,74453TLAA01,უკანა კრილოს მოლდინგი (LH),Honda,CRV,CRV '17-'22,TYG,10,40.0,GEL
1215,no,003351,74413TLAA01,უკანა კრილოს მოლდინგი (RH),Honda,CRV,CRV '17-'22,TYG,10,40.0,GEL
1216,no,003352,74150TLAA00,პადკრილნიკი (LH),Honda,CRV,CRV '17-,TYG,10,40.0,GEL
1217,no,003353,74100TLAA00,პადკრილნიკი (RH),Honda,CRV,CRV '17-,TYG,10,40.0,GEL
1218,no,003354,71160TLAA00,წინა ბალკის ფეხი (LH),Honda,CRV,CRV '17-,TYG,10,80.0,GEL
1219,no,003355,71150TLAA00,წინა ბალკის ფეხი (RH),Honda,CRV,CRV '17-,TYG,10,80.0,GEL
1220,no,003356,71190TLAA00,წინა კრილოს სალასკა (LH),Honda,CRV,CRV '17-'22,TYG,20,15.0,GEL
1221,no,003357,71140TLAA00,წინა კრილოს სალასკა (RH),Honda,CRV,CRV '17-'22,TYG,20,15.0,GEL
1222,no,003358,26296FJ020,ხუნდები,Subaru,Forester,Forester 12-18,JPN Parts,84,60.0,GEL
1223,no,003359,20250XC00A,ნახევარმთვარა,Subaru,Outback,Outback 20-,JPN Parts,443,40.0,GEL
1224,no,003360,20414SG000,წინა სუხოი რეზინა,Subaru,XV,XV 12-17,JPN Parts,124,7.0,GEL
1225,no,003361,20414AL00B,წინა სუხოი რეზინა,Subaru,Outback,Outback 15-19,JPN Parts,287,7.0,GEL
1226,no,003362,20414XC00B,წინა სუხოი რეზინა,Subaru,Outback,Outback 20-,JPN Parts,488,7.0,GEL
1227,no,003363,28473VA010,უკანა ცაბკა,Subaru,Forester,Forester 19-,JPN Parts,282,100.0,GEL
1228,no,003364,28473AL00A,უკანა ცაბკა,Subaru,Outback,Outback 15-19,JPN Parts,94,100.0,GEL
1229,no,003365,28373AN00D,წინა ცაბკა,Subaru,Outback,Outback 15-19,JPN Parts,94,100.0,GEL
1230,no,003366,28373CA000,წინა ცაბკა - Plugin,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,50,100.0,GEL
1231,no,003367,28473FL020,უკანა ცაბკა - Plugin,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,49,100.0,GEL
1232,no,003368,20320AL00A,ამორტიზატორის ჩაშკა,Subaru,Outback,Outback 15-19,JPN Parts,34,35.0,GEL
1233,no,003369,72880FL000,სალონის ფილტრი,Subaru,Forester,Forester 19-,JPN Parts,297,10.0,GEL
1234,no,003370,41008499153,კაპოტი,BMW,X3,X.3. '18-,TYG,10,1000.0,GEL
1235,no,003371,41008494446PFM,კაპოტი,BMW,3 Series,3S. '19-,TYG,10,500.0,GEL
1236,no,003372,2138800118,წინა კრილო (LH),Mercedes,E-Class,E-CLAS '16-,TYG,5,360.0,GEL
1237,no,003373,DAY15231X,კაპოტი,Mazda,CX30,CX.30 '20-,TYG,10,480.0,GEL
1238,no,003374,04711TVAF00ZZ,წინა ბამპერი,Honda,Accord,ACOD '21-,TYG,10,300.0,GEL
1239,no,003375,71167TVAA01,ცხაურის მოლდინგი (LH),Honda,Accord,ACOD SEDAN '18-,TYG,10,50.0,GEL
1240,no,003376,71162TVAA01,ცხაურის მოლდინგი (RH),Honda,Accord,ACOD SEDAN '18-,TYG,10,50.0,GEL
1241,no,003377,7141130AA01,ეკრანი,Honda,Accord,ACOD '23-,TYG,8,530.0,GEL
1242,no,003378,0471130AA00ZZ,წინა ბამპერი,Honda,Accord,ACOD '23-,TYG,8,380.0,GEL
1243,no,003379,0471130BA00ZZ,წინა ბამპერი - პარკინგიანი,Honda,Accord,ACOD '23-,TYG,8,380.0,GEL
1244,no,003380,LJ6Z15A246AA,სანისლე ბუდე ღია (LH),Ford,Escape,ESCP '20-,TYG,10,20.0,GEL
1245,no,003381,LJ6Z15A245AA,სანისლე ბუდე ღია (RH),Ford,Escape,ESCP '20-,TYG,10,20.0,GEL
1246,no,003382,LJ6Z17683CAPFM,სარკე (LH),Ford,Escape,ESCP '20,TYG,5,450.0,GEL
1247,no,003383,LJ6Z17682CBPFM,სარკე (RH),Ford,Escape,ESCP '20,TYG,5,450.0,GEL
1248,no,003384,LJ6Z17682DBPFM,სარკე (RH),Ford,Escape,ESCP '20-'21,TYG,5,350.0,GEL
1249,no,003385,LJ6Z17683DAPFM,სარკე (LH),Ford,Escape,ESCP '20-'21,TYG,5,350.0,GEL
1250,no,003386,VA4050031BBB,წინა ზედა ბამპერი,Mazda,CX50,CX.50 '23-,TYG,14,500.0,GEL
1251,no,003387,VA4050032,წინა ქვედა ბამპერი,Mazda,CX50,CX.50 '23-,TYG,15,140.0,GEL
1252,no,003388,74165TLAA02,წინა კრილოს მოლდინგი (LH),Honda,CRV,CRV '17-,TYG,10,30.0,GEL
1253,no,003389,74115TLAA02,წინა კრილოს მოლდინგი (RH),Honda,CRV,CRV '17-,TYG,10,30.0,GEL
1254,no,003390,75395-TLA-A01,უკანა კარის მოლდინგი (LH),Honda,CRV,CRV '17-'22,TYG,10,45.0,GEL
1255,no,003391,75390-TLA-A01,უკანა კარის მოლდინგი (RH),Honda,CRV,CRV '17-'22,TYG,10,45.0,GEL
1256,no,003392,04711-TLA-A00ZZ,წინა ბამპერი,Honda,CRV,CRV '17-,TYG,10,170.0,GEL
1257,no,003393,71102-TLA-A00,წინა ბამპერის ქვედა ბადე,Honda,CRV,CRV '17-,TYG,10,100.0,GEL
1258,no,003394,71102-TLJ-A50,წინა ბამპერის ქვედა ბადე,Honda,CRV,CRV '20-,TYG,10,125.0,GEL
1259,no,003395,71112-TLA-A50,წინა ბამპერის ქვედა ტუჩი ვერცხლისფერი,Honda,CRV,CRV '20-,TYG,10,30.0,GEL
1260,no,003396,71118-TLA-A50,წინა ბამპერის მოლდინგი (LH),Honda,CRV,CRV '20-,TYG,10,50.0,GEL
1261,no,003397,71113-TLA-A50,წინა ბამპერის მოლდინგი (RH),Honda,CRV,CRV '20-,TYG,10,50.0,GEL
1262,no,003398,711053A0A00,წინა ბამპერის ქვედა ბადე,Honda,CRV,CRV '23- EX/EX-L,TYG,10,135.0,GEL
1263,no,003399,41007492375,კაპოტი (ალუმინი),BMW,X5,X.5. '19-,TYG,13,1200.0,GEL
1264,no,003400,41007443688,წინა კრილო ალუმინი (RH),BMW,5 Series,5 S. '17-'23,TYG,10,270.0,GEL
1265,no,003401,41007443687,წინა კრილო ალუმინი (LH),BMW,5 Series,5 S. '17-'23,TYG,10,270.0,GEL
1266,no,003402,41008494440,წინა კრილო ალუმინი (RH),BMW,3 Series,3S. '19-,TYG,10,270.0,GEL
1267,no,003403,4K0823029B,კაპოტი (ალუმინი),Audi,A6,A-6 '19-,TYG,10,1050.0,GEL
1268,no,003404,8W0821105D,წინა კრილო (LH),Audi,A4,A-4 '20-,TYG,5,220.0,GEL
1269,no,003405,533010E150,კაპოტი (ალუმინი),Lexus,RX,RX350/450H '16-'22,TYG,10,1050.0,GEL
1270,no,003406,533010E260,კაპოტი (ალუმინი),Lexus,RX,RX350 '23-,TYG,10,1180.0,GEL
1271,no,003407,1668801106,წინა კრილო (LH),Mercedes,GLE,G.L.E '16-'19(SUV),TYG,5,240.0,GEL
1272,no,003408,1668801206,წინა კრილო (RH),Mercedes,GLE,G.L.E '16-'19(SUV),TYG,5,240.0,GEL
1273,no,003409,2548809500,კაპოტი (ალუმინი),Mercedes,GLC,G.L.C '23-,TYG,5,1400.0,GEL
1274,no,003415,51657373542,წინა კრილო (RH),BMW,X5,X.5. '14-'18,TYG,15,140.0,GEL
1275,no,003417,71122-TVA-A01,ცხაურის შუა მოლდინგი ნიკელიანი,Honda,Accord,ACOD SEDAN '18-,TYG,10,85.0,GEL
1276,no,003418,71105TVAA00ZZ,კაპოტის მოლდინგი,Honda,Accord,ACOD SEDAN '18-,TYG,10,70.0,GEL
1277,no,003419,71111TVAA50,ცხაურის ბადე,Honda,Accord,ACOD SEDAN '18-,TYG,10,110.0,GEL
1278,no,003420,71411TLAA02,ეკრანი,Honda,CRV,CRV '17-,TYG,5,210.0,GEL
1279,no,003421,04711-TLA-A50ZZ,წინა ბამპერი,Honda,CRV,CRV '20-,TYG,10,150.0,GEL
1280,no,003422,04711-3A0-A00ZZ,წინა ბამპერი,Honda,CRV,CRV '23- ALL,TYG,8,210.0,GEL
1281,no,003423,KBB35071Y,ეკრანი,Mazda,CX90,CX.90 '24-,TYG,10,300.0,GEL
1282,no,003427,28321SG010,წინა ყუმბარა (ზბორი),Subaru,Forester,Forester 12-18,Suo Lun,4,,GEL
1283,no,003428,28321FJ020,წინა ყუმბარა ზბორში,Subaru,XV,XV 16-17,Suo Lun,5,,GEL
1284,no,003429,28321AL010,წინა ყუმბარა ზბორში,Subaru,Outback,Outback 15-17,Suo Lun,1,,GEL
1285,no,003430,57711SJ0509P,წინა ბალკა (USA),Subaru,Forester,Forester 19-,Suo Lun,1,150.0,GEL
1286,no,003431,57705XC05A,ცხაურის სამაგრი (რკინა),Subaru,Ascent,Ascent 19-,Suo Lun,49,100.0,GEL
1287,no,003432,57704AN20A,წინა ბამპერი Wilderness,Subaru,Outback,Outback 20-,Suo Lun,14,350.0,GEL
1288,no,003433,57731FL890,სანისლე ბუდე (Sport) - LH,Subaru,Crosstrek,Crosstrek 21-,Suo Lun,32,90.0,GEL
1289,no,003434,57731FL880,სანისლე ბუდე (Sport) - RH,Subaru,Crosstrek,Crosstrek 21-,Suo Lun,32,90.0,GEL
1290,no,003435,57707VC200,წინა კრილოს სალასკა - RH,Subaru,WRX,WRX 2022-,Suo Lun,20,15.0,GEL
1291,no,003436,57707VC210,წინა კრილოს სალასკა - LH,Subaru,WRX,WRX 2022-,Suo Lun,18,15.0,GEL
1292,no,003437,57707VC002,წინა ფარი სალასკა - RH,Subaru,WRX,WRX 2022-,Suo Lun,20,40.0,GEL
1293,no,003438,57707VC012,წინა ფარი სალასკა - LH,Subaru,WRX,WRX 2022-,Suo Lun,19,40.0,GEL
1294,no,003439,91121VC200,ცხაურა,Subaru,WRX,WRX 2022-,Suo Lun,9,160.0,GEL
1295,no,003440,J1010VC120,ცხაურა (Sport),Subaru,WRX,WRX 2022-,Suo Lun,10,160.0,GEL
1296,no,003441,57731VC230,სანისლე ბუდე - RH,Subaru,WRX,WRX 2022-,Suo Lun,19,60.0,GEL
1297,no,003442,57731VC240,სანისლე ბუდე - LH,Subaru,WRX,WRX 2022-,Suo Lun,19,60.0,GEL
1298,no,003443,57731AL53A,წინა ბამპერის საბუქსირე,Subaru,Outback,Outback 18-19,Suo Lun,88,10.0,GEL
1299,no,003444,91059AN03A,სარკის ზედა ხუფი - LH,Subaru,Outback,Outback 20-,Suo Lun,34,70.0,GEL
1300,no,003445,91059AN02A,სარკის ზედა ხუფი - RH,Subaru,Outback,Outback 20-,Suo Lun,33,70.0,GEL
1301,no,003447,57731SJ690,სანისლე ბუდე (Wilderness) - LH,Subaru,Forester,Forester 22-,Suo Lun,1,120.0,GEL
1302,no,003448,57731SJ680,სანისლე ბუდე (Wilderness) - RH,Subaru,Forester,Forester 22-,Suo Lun,1,120.0,GEL
1303,no,003449,XVMODIFIED,წინა ფარები (MODIFIED),Subaru,XV,XV 12-17,Suo Lun,15,1100.0,GEL
1304,no,003497,KMV652210B,წინა კრილო (LH),Mazda,CX90,CX-90 2024-,TYG,10,380.0,GEL
1305,no,003498,04711TVAA00ZZ,წინა ბამპერი - უპარკინგო,Honda,Accord,ACCORD 2018-2022,TYG,10,140.0,GEL
1306,no,003499,601003A0A00ZZ,კაპოტი,Honda,CRV,CR-V 2023-,TYG,10,850.0,GEL
1307,no,003500,KBY15231XA,კაპოტი,Mazda,CX90,CX-90 2024-,TYG,5,1500.0,GEL
1308,no,003501,4M0821105DPFM,წინა კრილო (LH) რკინა,Audi,Q7,Q7 2017-,TYG,5,500.0,GEL
1309,no,003502,4M0821106DPFM,წინა კრილო (RH) რკინა,Audi,Q7,Q7 2017-,TYG,5,500.0,GEL
1310,no,003503,LJ6Z16612APFM,კაპოტი - რკინა,Ford,Escape,ESCAPE 2020-,TYG,5,1000.0,GEL
1311,no,003633,5K7805965A,ჰაერის შემკრების კომპლექტი,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,78,30.0,GEL
1312,no,003634,17G807441B,უკანა ბამპერის საბუქსირე,Volkswagen,Jetta,VW Jetta 22-,Suo Lun,17,10.0,GEL
1313,no,003636,5pcs1set,უკანა ამრეკლის კომპლექტი,Volkswagen,Jetta,VW Jetta 22-,Suo Lun,17,60.0,GEL
1314,no,003639,,წინა ფარის პლასმასი LH,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,15,25.0,GEL
1315,no,003640,,წინა ფარის პლასმასი RH,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,15,25.0,GEL
1316,no,003643,1u0823397,კაპოტის ჯოხის თავი,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,75,6.0,GEL
1317,no,003644,17A821111,კრილოს ზედა პლასტმასი LH,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,3,23.0,GEL
1318,no,003645,17A821112,კრილოს ზედა პლასტმასი RH,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,5,23.0,GEL
1319,no,003937,,წყლის რადიატორი 1.5,Volkswagen,Jetta,VW Jetta 22-,Suo Lun,70,110.0,GEL
1320,no,003938,84002FN000,წინა ფარი ლიმიტედი (RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,12,1250.0,GEL
1321,no,003939,84002FN010,წინა ფარი ლიმიტედი (LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,12,1250.0,GEL
1322,no,003940,84002SJ640,წინა ფარი ლიმიტედი (RH),Subaru,Forester,Forester 22-,Suo Lun,8,1250.0,GEL
1323,no,003941,84002SJ650,წინა ფარი ლიმიტედი (LH),Subaru,Forester,Forester 22-,Suo Lun,8,1250.0,GEL
1324,no,003942,84201AN02A,უკანა სტოპი (RH),Subaru,Outback,Outback 20-,Suo Lun,20,220.0,GEL
1325,no,003943,84201AN03A,უკანა სტოპი (LH),Subaru,Outback,Outback 20-,Suo Lun,20,220.0,GEL
1326,no,003945,84251AN04A,საბარაგულის სტოპი (RH),Subaru,Outback,Outback 20-,Suo Lun,20,180.0,GEL
1327,no,003946,84251AN05A,საბარაგულის სტოპი (LH),Subaru,Outback,Outback 20-,Suo Lun,20,180.0,GEL
1328,no,003947,91112FN49A,უკანა კარის მოლდინგი Wilderness(LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,10,75.0,GEL
1329,no,003948,91112FN48A,უკანა კარის მოლდინგი Wilderness(RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,10,75.0,GEL
1330,no,003949,91112FN43A,უკანა კრილოს მოლდინგი Wilderness(LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,10,160.0,GEL
1331,no,003950,91112FN42A,უკანა კრილოს მოლდინგი Wilderness(RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,10,160.0,GEL
1332,no,003951,57731FN51A,სანისლე ბუდე  LH - Wilderness,Subaru,Crosstrek,Crosstrek 24-,Suo Lun,8,85.0,GEL
1333,no,003952,57731FN50A,სანისლე ბუდე  RH - Wilderness,Subaru,Crosstrek,Crosstrek 24-,Suo Lun,8,85.0,GEL
1334,no,003953,57707FN31A,წინა ბამპერის სალასკა LH - Wilderness,Subaru,Crosstrek,Crosstrek 24-,Suo Lun,20,10.0,GEL
1335,no,003954,57707FN30A,წინა ბამპერის სალასკა RH - Wilderness,Subaru,Crosstrek,Crosstrek 24-,Suo Lun,20,10.0,GEL
1336,no,003955,57731AN27A,სანისლე ბუდე LH - Wilderness,Subaru,Outback,Outback 20-,Suo Lun,20,125.0,GEL
1337,no,003956,57731AN26A,სანისლე ბუდე RH - Wilderness,Subaru,Outback,Outback 20-,Suo Lun,20,125.0,GEL
1338,no,003957,57731AN21A,წინა საბუქსირე ხუფი LH - Wilderness,Subaru,Outback,Outback 20-,Suo Lun,30,25.0,GEL
1339,no,003958,57731AN20A,წინა საბუქსირე ხუფი RH - Wilderness,Subaru,Outback,Outback 20-,Suo Lun,30,25.0,GEL
1340,no,003959,57756AN03A,წინა ბამპერის მოლდინგი LH - Wilderness,Subaru,Outback,Outback 23-,Suo Lun,10,40.0,GEL
1341,no,003960,57756AN02A,წინა ბამპერის მოლდინგი RH - Wilderness,Subaru,Outback,Outback 23-,Suo Lun,10,40.0,GEL
1342,no,003961,91112AN55A,უკანა კრილოს მოლდინგი LH - Wilderness,Subaru,Outback,Outback 23-,Suo Lun,10,125.0,GEL
1343,no,003962,91112AN54A,უკანა კრილოს მოლდინგი RH - Wilderness,Subaru,Outback,Outback 23-,Suo Lun,10,125.0,GEL
1344,no,003963,57756AN33A,უკანა ბამპერის მოლდინგი LH - Wilderness,Subaru,Outback,Outback 23-,Suo Lun,10,40.0,GEL
1345,no,003964,57756AN32A,უკანა ბამპერის მოლდინგი RH - Wilderness,Subaru,Outback,Outback 23-,Suo Lun,10,40.0,GEL
1346,no,003965,91112AN51A,წინა კრილოს მოლდინგი LH - Wilderness,Subaru,Outback,Outback 23-,Suo Lun,10,125.0,GEL
